"Address","Tags"
"Республика Мордовия, Район Торбеевский Село Мальцево Улица Заречная д. 44","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Чукалы Улица Молодежная д. 11","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский, Поселок Крюковка, ул Речная, д. 1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия Село Напольная Тавла Улица Советская д. 151","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Парца Явасское сп) Улица Лесная д. 3","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Село Новое Бадиково Улица Колхозная д. 23","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Металлургов, д. 4","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт 50 лет Октября, д. 54/3","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский Деревня Кошкаровка д. 45","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Веселовского, д. 48","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Севастопольская, д. 23","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Большеберезниковский Село Старые Найманы Улица Гагарина д. 18","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, адрес написано неразборчиво, ул ленина, д. 76","['subject_type', 'subject_name', 'city_type', 'city_name', 'not_address', 'not_address', 'not_address', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Кадошкинский, с. Паево, ул. Московская, д. 9","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Россия, Республика Мордовия, Саранск, улица Лодыгина, д. 13","['country', 'subject_type', 'subject_name', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт СНТ Озерное, д. 788/284","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'not_address', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ш Александровское, д. 51","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Пролетарская, д. 44Б","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Рузаевка, ул Тухачевского, д. 9","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Деревня Русские Парки, ул Центральная, д. 9","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Рузаевка, ул Фурманова, д. 2","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия Город Саранск Улица Мордовская д. 28","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Чукалы Улица Молодежная д. 4","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Севастопольская, д. 50 (2)","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'house_number']"
"Республика Мордовия, г Саранск, ул Коваленко, д. 53А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Дубенский, с. Кочкурово, ул. Первомайская, д. 45","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
